doc_id,topic,title,source_type,source_url,pdf_url,year,published_date,authors,provider,provider_id,doi,citation_count,open_access_status,source_name,priority,status,collection_action,local_path,retrieved_at,notes
oarag_0052,rag,A Retrieval-Augmented Generation Approach for Data-Driven Energy Infrastructure Digital Twins,paper,https://doi.org/10.3390/smartcities7060121,https://doi.org/10.3390/smartcities7060121,2024,2024-10-24,Saverio Ieva; Davide Loconte; Giuseppe Loseto; Michèle Ruta; Floriano Scioscia; Davide Marche; Marianna Notarnicola,openalex,W4403749687,https://doi.org/10.3390/smartcities7060121,36,gold,Smart Cities,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0053,rag,Evaluation of Retrieval-Augmented Generation: A Survey,paper,http://arxiv.org/abs/2405.07437,https://arxiv.org/pdf/2405.07437,2024,2024-05-13,Hao Yu; Aoran Gan; Kai Zhang; Shiwei Tong; Qi Liu; Zhaofeng Liu,openalex,W4396913672,https://doi.org/10.48550/arxiv.2405.07437,19,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0054,rag,Wiki-LLaVA: Hierarchical Retrieval-Augmented Generation for Multimodal LLMs,paper,https://doi.org/10.1109/cvprw63382.2024.00188,https://iris.unimore.it/bitstream/11380/1336110/2/2024_CVPRW_Wiki_LLaVA.pdf,2024,2024-06-17,Davide Caffagni; Federico Cocchi; Nicholas Moratelli; Sara Sarto; Marcella Cornia; Lorenzo Baraldi; Rita Cucchiara,openalex,W4402916777,https://doi.org/10.1109/cvprw63382.2024.00188,34,green,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0055,rag,Enhancing textual textbook question answering with large language models and retrieval augmented generation,paper,https://doi.org/10.1016/j.patcog.2024.111332,https://doi.org/10.1016/j.patcog.2024.111332,2025,2025-01-16,Hessa Abdulrahman Alawwad; Areej Alhothali; Usman Naseem; Ali Alkhathlan; Amani Jamal,openalex,W4406477144,https://doi.org/10.1016/j.patcog.2024.111332,35,hybrid,Pattern Recognition,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0056,rag,Enhancement of the Performance of Large Language Models in Diabetes Education through Retrieval-Augmented Generation: Comparative Study,paper,https://doi.org/10.2196/58041,https://s3.ca-central-1.amazonaws.com/assets.jmir.org/assets/preprints/preprint-58041-accepted.pdf,2024,2024-07-24,Dingqiao Wang; J. K. Liang; Jinguo Ye; Jingni Li; J Li; Qikai Zhang; Qiuling Hu; Caineng Pan; Dongliang Wang; Z Y Liu; Wen Shi; Danli Shi; Fei Li; Bo Qu; Yingfeng Zheng,openalex,W4400955423,https://doi.org/10.2196/58041,53,gold,Journal of Medical Internet Research,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0057,rag,SurgeryLLM: a retrieval-augmented generation large language model framework for surgical decision support and workflow enhancement,paper,https://doi.org/10.1038/s41746-024-01391-3,https://www.nature.com/articles/s41746-024-01391-3.pdf,2024,2024-12-18,Chin Siang Ong; Nicholas T. Obey; Yanan Zheng; Arman Cohan; Eric B. Schneider,openalex,W4405538634,https://doi.org/10.1038/s41746-024-01391-3,35,gold,npj Digital Medicine,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0058,rag,LightRAG: Simple and Fast Retrieval-Augmented Generation,paper,http://arxiv.org/abs/2410.05779,https://arxiv.org/pdf/2410.05779,2024,2024-10-08,Zirui Guo; Lianghao Xia; Yanhua Yu; Tu Ao; Chao Huang,openalex,W4403347014,https://doi.org/10.48550/arxiv.2410.05779,20,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0059,rag,Retrieval Augmented Generation or Long-Context LLMs? A Comprehensive Study and Hybrid Approach,paper,https://doi.org/10.18653/v1/2024.emnlp-industry.66,https://aclanthology.org/2024.emnlp-industry.66.pdf,2024,2024-01-01,Zhuowan Li; Cheng Li; Mingyang Zhang; Qiaozhu Mei; Michael Bendersky,openalex,W4404783788,https://doi.org/10.18653/v1/2024.emnlp-industry.66,30,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0060,rag,Retrieval-Augmented Generation with Graphs (GraphRAG),paper,http://arxiv.org/abs/2501.00309,https://arxiv.org/pdf/2501.00309,2024,2024-12-31,"Haoyu Han; Yu Wang; Harry Shomer; Kai Guo; Jiayuan Ding; Lei, Yongjia; Mahantesh Halappanavar; Ryan A. Rossi; Subhabrata Mukherjee; Xianfeng Tang; Qi He; Zhigang Hua; Bo Long; Tong Zhao; Neil Shah; Amin Javari; Yinglong Xia; Jiliang Tang",openalex,W4406031095,https://doi.org/10.48550/arxiv.2501.00309,19,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0061,rag,Agentic Retrieval-Augmented Generation: A Survey on Agentic RAG,paper,http://arxiv.org/abs/2501.09136,https://arxiv.org/pdf/2501.09136,2025,2025-01-15,"Aditi Singh; Abul Ehtesham; Saket Kumar; Tala Talaei Khoei; Vasilakos, Athanasios V.",openalex,W4406542750,https://doi.org/10.48550/arxiv.2501.09136,21,green,ArXiv.org,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0062,rag,Enhancing Retrieval-Augmented Large Language Models with Iterative Retrieval-Generation Synergy,paper,https://doi.org/10.18653/v1/2023.findings-emnlp.620,https://aclanthology.org/2023.findings-emnlp.620.pdf,2023,2023-01-01,Zhihong Shao; Yeyun Gong; Yelong Shen; Minlie Huang; Nan Duan; Weizhu Chen,openalex,W4389520468,https://doi.org/10.18653/v1/2023.findings-emnlp.620,145,gold,,P1,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0063,rag,Efficient Retrieval Augmented Generation from Unstructured Knowledge for Task-Oriented Dialog,paper,http://arxiv.org/abs/2102.04643,https://arxiv.org/pdf/2102.04643,2021,2021-02-09,David Thulke; Nico Daheim; Christian Dugast; Hermann Ney,openalex,W3126880001,https://doi.org/10.48550/arxiv.2102.04643,29,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0064,rag,Nanjing Yunjin intelligent question-answering system based on knowledge graphs and retrieval augmented generation technology,paper,https://doi.org/10.1186/s40494-024-01231-3,https://heritagesciencejournal.springeropen.com/counter/pdf/10.1186/s40494-024-01231-3,2024,2024-04-09,Liang Xu; Lu Lu; Minglu Liu; Chengxuan Song; Lizhen Wu,openalex,W4394619840,https://doi.org/10.1186/s40494-024-01231-3,33,gold,Heritage Science,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0065,rag,Hallucination Reduction in Large Language Models with Retrieval-Augmented Generation Using Wikipedia Knowledge,paper,https://doi.org/10.31219/osf.io/pv7r5,https://osf.io/pv7r5/download,2024,2024-05-30,Jason Kirchenbauer; Caleb Barns,openalex,W4399154003,https://doi.org/10.31219/osf.io/pv7r5,29,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0066,rag,Parametric Retrieval Augmented Generation,paper,https://doi.org/10.1145/3726302.3729957,https://dl.acm.org/doi/pdf/10.1145/3726302.3729957,2025,2025-07-13,Weihang Su; Yichen Tang; Qingyao Ai; Junxi Yan; Changyue Wang; Hongning Wang; Ziyi Ye; Yujia Zhou; Yiqun Liu,openalex,W4412377217,https://doi.org/10.1145/3726302.3729957,14,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0067,rag,Knowledge Graph Retrieval-Augmented Generation for LLM-based Recommendation,paper,https://doi.org/10.18653/v1/2025.acl-long.1317,https://aclanthology.org/2025.acl-long.1317.pdf,2025,2025-01-01,Shijie Wang; Wenqi Fan; Yue Feng; Lin Shanru; Xinyu Ma; Shuaiqiang Wang; Dawei Yin,openalex,W4412889887,https://doi.org/10.18653/v1/2025.acl-long.1317,28,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0068,rag,Retrieval-Augmented Generation Approach: Document Question Answering using Large Language Model,paper,https://doi.org/10.14569/ijacsa.2024.0150379,http://thesai.org/Downloads/Volume15No3/Paper_79-Retrieval_Augmented_Generation_Approach.pdf,2024,2024-01-01,Kurnia Muludi; Kaira Milani Fitria; Joko Triloka; Sutedi Sutedi,openalex,W4393621491,https://doi.org/10.14569/ijacsa.2024.0150379,29,diamond,International Journal of Advanced Computer Science and Applications,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0069,rag,Retrieval Augmented Generation Enabled Generative Pre-Trained Transformer 4 (GPT-4) Performance for Clinical Trial Screening,paper,https://doi.org/10.1101/2024.02.08.24302376,https://www.medrxiv.org/content/medrxiv/early/2024/02/08/2024.02.08.24302376.full.pdf,2024,2024-02-08,Ozan Ünlü; Ji-Yeon Shin; Charlotte Mailly; Michael F Oates; Michela Tucci; Matthew Varugheese; Kavishwar B. Wagholikar; Fei Wang; Benjamin M. Scirica; Alexander Blood; Samuel Aronson,openalex,W4391691195,https://doi.org/10.1101/2024.02.08.24302376,43,green,medRxiv,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0070,rag,RAG-Ex: A Generic Framework for Explaining Retrieval Augmented Generation,paper,https://doi.org/10.1145/3626772.3657660,https://doi.org/10.1145/3626772.3657660,2024,2024-07-10,Viju Sudhi; Sinchana Ramakanth Bhat; Max Rudat; Roman Teucher,openalex,W4400524835,https://doi.org/10.1145/3626772.3657660,21,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0071,rag,Understand What LLM Needs: Dual Preference Alignment for Retrieval-Augmented Generation,paper,https://doi.org/10.1145/3696410.3714717,https://dl.acm.org/doi/pdf/10.1145/3696410.3714717,2025,2025-04-22,Guanting Dong; Yutao Zhu; Chenghao Zhang; Zechen Wang; Ji-Rong Wen; Zhicheng Dou,openalex,W4409657237,https://doi.org/10.1145/3696410.3714717,25,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0072,rag,Agentic Retrieval-Augmented Generation: Advancing AI-Driven Information Retrieval and Processing,paper,https://doi.org/10.14445/22312803/ijctt-v73i1p111,https://www.ijcttjournal.org/2025/Volume-73%20Issue-1/IJCTT-V73I1P111.pdf,2025,2025-01-31,Abhai Pratap Singh; Adit Jamdar; Prerna Kaul,openalex,W4408581964,https://doi.org/10.14445/22312803/ijctt-v73i1p111,19,bronze,International Journal of Computer Trends and Technology,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0073,rag,RadioRAG: Online Retrieval–Augmented Generation for Radiology Question Answering,paper,https://doi.org/10.1148/ryai.240476,https://arxiv.org/pdf/2407.15621,2025,2025-06-18,Soroosh Tayebi Arasteh; Mahshad Lotfinia; Keno K. Bressem; Robert Siepmann; Lisa Adams; Dyke Ferber; Christiane Kühl; Jakob Nikolas Kather; Sven Nebelung; Daniel Truhn,openalex,W4402853403,https://doi.org/10.1148/ryai.240476,17,green,Radiology Artificial Intelligence,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0074,rag,Advancing Retrieval-Augmented Generation with Inverted Question Matching for Enhanced QA Performance,paper,https://doi.org/10.1109/access.2024.3513155,https://doi.org/10.1109/access.2024.3513155,2024,2024-01-01,Binita Saha; Utsha Saha; Muhammad Zubair Malik,openalex,W4405205161,https://doi.org/10.1109/access.2024.3513155,24,gold,IEEE Access,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0075,rag,Robust Retrieval Augmented Generation for Zero-shot Slot Filling,paper,https://doi.org/10.18653/v1/2021.emnlp-main.148,https://aclanthology.org/2021.emnlp-main.148.pdf,2021,2021-01-01,Michael Glaß; Gaetano Rossiello; Md Faisal Mahbub Chowdhury; Alfio Gliozzo,openalex,W3196679537,https://doi.org/10.18653/v1/2021.emnlp-main.148,19,hybrid,Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0076,rag,RAG-HAT: A Hallucination-Aware Tuning Pipeline for LLM in Retrieval-Augmented Generation,paper,https://doi.org/10.18653/v1/2024.emnlp-industry.113,https://aclanthology.org/2024.emnlp-industry.113.pdf,2024,2024-01-01,Juntong Song; Xingguang Wang; Juno Zhu; Yuanhao Wu; Xuxin Cheng; Randy Zhong; Cheng Niu,openalex,W4404783652,https://doi.org/10.18653/v1/2024.emnlp-industry.113,23,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0077,rag,Medical Graph RAG: Evidence-based Medical Large Language Model via Graph Retrieval-Augmented Generation,paper,https://doi.org/10.18653/v1/2025.acl-long.1381,https://aclanthology.org/2025.acl-long.1381.pdf,2025,2025-01-01,Junde Wu; Jiayuan Zhu; Qi Yang; Jingkun Chen; Min Xu; Filippo Menolascina; Yueming Jin; Vicente Grau,openalex,W4412889782,https://doi.org/10.18653/v1/2025.acl-long.1381,47,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0078,rag,IM-RAG: Multi-Round Retrieval-Augmented Generation Through Learning Inner Monologues,paper,https://doi.org/10.1145/3626772.3657760,https://doi.org/10.1145/3626772.3657760,2024,2024-07-10,Diji Yang; Jinmeng Rao; Kezhen Chen; Xiaoyuan Guo; Yawen Zhang; Jie Yang; Yi Zhang,openalex,W4400528326,https://doi.org/10.1145/3626772.3657760,27,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0079,rag,Medical LLMs: Fine-Tuning vs. Retrieval-Augmented Generation,paper,https://doi.org/10.3390/bioengineering12070687,https://www.mdpi.com/2306-5354/12/7/687/pdf?version=1750756009,2025,2025-06-24,Bhagyajit Pingua; A.S. Sahoo; Meenakshi Kandpal; Deepak Murmu; Jyotirmayee Rautaray; Rabindra K. Barik; Manob Jyoti Saikia,openalex,W4411606774,https://doi.org/10.3390/bioengineering12070687,17,gold,Bioengineering,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0080,rag,Retrieval-augmented generation elevates local LLM quality in radiology contrast media consultation,paper,https://doi.org/10.1038/s41746-025-01802-z,https://www.nature.com/articles/s41746-025-01802-z.pdf,2025,2025-07-02,Akihiko Wada; Yuya Tanaka; Mitsuo Nishizawa; Akira Yamamoto; Toshiaki Akashi; Akifumi Hagiwara; Yayoi Hayakawa; Junko Kikuta; Keigo Shimoji; Katsuhiro Sano; Koji Kamagata; Atsushi Nakanishi; Shigeki Aoki,openalex,W4411969741,https://doi.org/10.1038/s41746-025-01802-z,25,gold,npj Digital Medicine,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0081,rag,Semantic Embeddings for Arabic Retrieval Augmented Generation (ARAG),paper,https://doi.org/10.14569/ijacsa.2023.01411135,http://thesai.org/Downloads/Volume14No11/Paper_135-Semantic_Embeddings_for_Arabic_Retrieval_Augmented_Generation.pdf,2023,2023-01-01,Hazem Abdelazim; Mohamed Tharwat Waheed; Ammar Mohamed,openalex,W4389276314,https://doi.org/10.14569/ijacsa.2023.01411135,16,diamond,International Journal of Advanced Computer Science and Applications,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0082,rag,Document GraphRAG: Knowledge Graph Enhanced Retrieval Augmented Generation for Document Question Answering Within the Manufacturing Domain,paper,https://doi.org/10.3390/electronics14112102,https://www.mdpi.com/2079-9292/14/11/2102/pdf?version=1747904257,2025,2025-05-22,Simon Knollmeyer; Oğuz Caymazer; Daniel Großmann,openalex,W4410600121,https://doi.org/10.3390/electronics14112102,29,gold,Electronics,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0083,rag,Financial Report Chunking for Effective Retrieval Augmented Generation,paper,http://arxiv.org/abs/2402.05131,https://arxiv.org/pdf/2402.05131,2024,2024-02-05,Antonio Jimeno Yepes; Yao You; Jan Milczek; Sebastian Laverde; Leah Li,openalex,W4391709255,https://doi.org/10.48550/arxiv.2402.05131,16,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0084,rag,Medical Graph RAG: Towards Safe Medical Large Language Model via Graph Retrieval-Augmented Generation,paper,http://arxiv.org/abs/2408.04187,https://arxiv.org/pdf/2408.04187,2024,2024-08-08,"Junde Wu; Jiayuan Zhu; Qi Yang; Chen, Jingkun; Xu, Min; Menolascina, Filippo; Grau, Vicente",openalex,W4403443396,https://doi.org/10.48550/arxiv.2408.04187,30,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
