sentence_id,doc_id,chunk_id,topic,title,source_url,year,sentence,is_event,event_type,annotator,label_method,notes,suggested_is_event,suggested_event_type,rule_confidence,rule_reason,needs_review
rag_001_s2803,rag_001,rag_001_c0069,rag,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,https://arxiv.org/abs/2005.11401,2020,"ArXiv, abs/1908.09203, 2019.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_001_s2815,rag_001,rag_001_c0070,rag,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,https://arxiv.org/abs/2005.11401,2020,"In Proceedings of the 2018 Conference
of the North American Chapter of the Association for Computational Linguistics: Human
Language Technologies, Volume 1 (Long Papers), pages 809–819, New Orleans, Louisiana,
June 2018.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_001_s2821,rag_001,rag_001_c0070,rag,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,https://arxiv.org/abs/2005.11401,2020,"ArXiv, abs/2004.14366,
2020.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_001_s2834,rag_001,rag_001_c0071,rag,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,https://arxiv.org/abs/2005.11401,2020,URL https://www.aaai.org/ocs/index.,,,,,,0,none,high,"No matching rules, default to none.",0
rag_001_s2840,rag_001,rag_001_c0072,rag,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,https://arxiv.org/abs/2005.11401,2020,"In Proceedings of the 2018 EMNLP Workshop BlackboxNLP: Analyzing and Interpreting
Neural Networks for NLP, pages 353–355, Brussels, Belgium, November 2018.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_001_s2866,rag_001,rag_001_c0074,rag,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,https://arxiv.org/abs/2005.11401,2020,"net/forum?id=rJl3yM-Ab.
[64] Jason Weston, Sumit Chopra, and Antoine Bordes.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_001_s2868,rag_001,rag_001_c0074,rag,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,https://arxiv.org/abs/2005.11401,2020,"In Yoshua Bengio
and Yann LeCun, editors, 3rd International Conference on Learning Representations, ICLR
2015, San Diego, CA, USA, May 7-9, 2015, Conference Track Proceedings, 2015.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_001_s2872,rag_001,rag_001_c0074,rag,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,https://arxiv.org/abs/2005.11401,2020,"In Proceedings of the 2018 EMNLP Workshop SCAI: The 2nd
International Workshop on Search-Oriented Conversational AI, pages 87–92, Brussels, Belgium,
October 2018.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_001_s2877,rag_001,rag_001_c0075,rag,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,https://arxiv.org/abs/2005.11401,2020,https://www.aclweb.org/anthology/W18-5713.,,,,,,0,none,high,"No matching rules, default to none.",0
rag_001_s2880,rag_001,rag_001_c0075,rag,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,https://arxiv.org/abs/2005.11401,2020,"ArXiv, abs/1910.03771, 2019.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_001_s2894,rag_001,rag_001_c0076,rag,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,https://arxiv.org/abs/2005.11401,2020,"ArXiv, abs/1909.03745, 2019.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_001_s2923,rag_001,rag_001_c0079,rag,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,https://arxiv.org/abs/2005.11401,2020,"For RAG, we
also make use of multiple annotation examples for Natural Questions and WebQuestions by training
the model with each (q, a",,,,,,0,none,high,"No matching rules, default to none.",0
rag_001_s2929,rag_001,rag_001_c0080,rag,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,https://arxiv.org/abs/2005.11401,2020,"To overcome this, we use a pre-processing step where we first retrieve the top 1000 documents for
each query, and use the answer that most frequently matches the regex pattern as the supervision
target.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_001_s2947,rag_001,rag_001_c0082,rag,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,https://arxiv.org/abs/2005.11401,2020,"FEVER’s other sub-task involves extracting sentences from Wikipedia
as evidence supporting the classific",,,,,,0,none,high,"No matching rules, default to none.",0
rag_001_s2953,rag_001,rag_001_c0083,rag,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,https://arxiv.org/abs/2005.11401,2020,"Here, if k documents
were retrieved, we would additionally ""retrieve"" an empty document and predict a logit for the null
document, before marginalizing over k + 1 predictions.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_001_s2962,rag_001,rag_001_c0085,rag,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,https://arxiv.org/abs/2005.11401,2020,"*A hidden subset of this data is used for evaluation
Task
Train
Development
Test
Natural Questions
79169
8758
3611
TriviaQA
78786
8838
11314
WebQuestions
3418
362
2033
CuratedTrec
635
134
635
Jeopardy Question Generation
97392
13714
26849
MS-MARCO
153726
12468
101093*
FEVER-3-way
145450
10000
10000
FEVER-2-way
96966
6666
6666
parameters.",,,,,,1,benchmark,medium,"Conflict: benchmark (eval/score reporting on named benchmark(s): triviaqa, fever, natural questions, webquestions, curatedtrec, arc) AND trend_application (contains multiple citation patterns indicating literature trend)",1
rag_002_s3012,rag_002,rag_002_c0007,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Our contributions are as follows:
• In this survey, we present a thorough and systematic
review of the state-of-the-art RAG methods, delineating
its evolution through paradigms including naive RAG,
arXiv:2312.10997v5 [cs.CL] 27 Mar 2024

2
Fig.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_002_s3028,rag_002,rag_002_c0009,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Section V
analyzes the three augmentation processes.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3052,rag_002,rag_002_c0011,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,Input the original question and the retrieved chunks together into LLM to generate the final answer.,,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3054,rag_002,rag_002_c0012,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,levant to the question based on semantic similarity.,,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3095,rag_002,rag_002_c0016,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"(Middle)
Advanced RAG proposes multiple optimization strategies around pre-retrieval and post-retrieval, with a process similar to the Naive RAG, still following a
chain-like structure.",,,,,,1,method_proposed,high,third-party propose/introduce verb,0
rag_002_s3132,rag_002,rag_002_c0021,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"ry
to guide retrieval, creating an unbounded memory pool that

5
aligns the text more closely with data distribution through iter-
ative self-enhancement [17], [18].",,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3136,rag_002,rag_002_c0021,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,2) New Patterns: Mod,,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3141,rag_002,rag_002_c0022,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Innovations such as the Rewrite-Retrieve-Read [7]model
leverage the LLM’s capabilities to refine retrieval queries
through a rewriting module and a LM-feedback mechanism
to update rewriting model., improving task performance.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3193,rag_002,rag_002_c0033,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Prompt
Engineering requires low modifications to the model and e",,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3196,rag_002,rag_002_c0034,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Fine-tuning, on
the other hand, involves further training the model.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3202,rag_002,rag_002_c0035,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"ober , 2017), DPR5 (20
December, 2018).",,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3235,rag_002,rag_002_c0039,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"In text, retrieval granularity ranges from fine to coarse,
including Token, Phrase, Sentence, Proposition, Chunks, Doc-
ument.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3236,rag_002,rag_002_c0039,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Among them, DenseX [30]proposed the concept of
using propositions as retrieval units.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_002_s3280,rag_002,rag_002_c0044,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"To capture the logical relationship between document
content and structure, KGP [91] proposed a method of building
an index between multiple documents using KG.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_002_s3298,rag_002,rag_002_c0046,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,Chain-of-Verification(CoVe).,,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3328,rag_002,rag_002_c0050,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"rominent embedding models such as AngIE,
Voyage, BGE,etc [94]–[96], which are benefit from multi-task
instruct tuning.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3342,rag_002,rag_002_c0052,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"PROMPTAGATOR [21] utilizes the LLM as a few-shot query
generator to create task-specific retrievers, addressing chal-
lenges in supervised fine-tuning, particularly in data-scarce
domains.",,,,,,1,method_proposed,high,third-party propose/introduce verb,0
rag_002_s3343,rag_002,rag_002_c0052,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Another approach, LLM-Embedder [97], exploits
LLMs to generate reward signals across multiple downstream
tasks.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3358,rag_002,rag_002_c0054,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Furthermore, PKG

10
introduces an innovative method for integrating knowledge
into white-box models via directive fine-tuning [75].",,,,,,1,method_proposed,high,third-party propose/introduce verb,0
rag_002_s3366,rag_002,rag_002_c0055,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Like humans, LLM
tends to only focus on the beginning and end of long texts,
while forgetting the middle portion.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3374,rag_002,rag_002_c0057,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"here
rerank or bge-raranker-large, and general large language mod-
els like GPT [12], [99].",,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3385,rag_002,rag_002_c0058,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"[103] propose the “Filter-Reranker”
paradigm, which combines the strengths of LLMs and SLMs.
In this paradigm, SLMs serve as filters, while LLMs function
as reordering agents.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_002_s3434,rag_002,rag_002_c0065,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"It
can be particularly useful in complex search scenarios where
the user’s needs are not entirely clear from the outset or where
the information sought is highly specialized or nuanced.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3499,rag_002,rag_002_c0073,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"These abilities are
critical for the model’s performance u",,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3566,rag_002,rag_002_c0086,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Key tools like
LangChain and LLamaIndex have quickly gained popularity
with the emergence of ChatGPT, providing extensive RAG-
related APIs and becoming ess",,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3634,rag_002,rag_002_c0095,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Ray et al., “Training language
models to follow instructions with human feedback,” Advances in
neural information processing systems, vol.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3642,rag_002,rag_002_c0096,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Blagojevi, “Enhancing rag pipelines in haystack: Introducing diver-
sityranker and lostinthemiddleranker,” https://towardsdatascience.com/
enhancing-rag-pipelines-in-haystack-45f14e2bc9f5, 2023.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3644,rag_002,rag_002_c0097,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Jiang, “Generate rather than retrieve: Large language models
are strong context generators,” arXiv preprint arXiv:2209.10063, 2022.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_002_s3661,rag_002,rag_002_c0099,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Hajishirzi, “Self-rag:
Learning to retrieve, generate, and critique through self-reflection,”
arXiv preprint arXiv:2310.11511, 2023.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_002_s3681,rag_002,rag_002_c0102,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Sun, “Large language model is not
a good few-shot information extractor, but a good reranker for hard
samples!” arXiv preprint arXiv:2303.08559, 2023.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_002_s3688,rag_002,rag_002_c0103,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Lu et al., “Language models as semantic indexers,” arXiv
preprint arXiv:2310.07815, 2023.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_002_s3703,rag_002,rag_002_c0104,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Nanayakkara, “Improving the domain adaptation of retrieval
augmented generation (rag) models for open domain question answer-
ing,” Transactions of the Association for Computational Linguistics,
vol.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3722,rag_002,rag_002_c0106,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Cao, “Iag: Induction-augmented generation framework for answer-
ing reasoning questions,” in Proceedings of the 2023 Conference on
Empirical Methods in Natural Language Processing, 2023, pp.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_002_s3740,rag_002,rag_002_c0108,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Leyton-
Brown, and Y.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3774,rag_002,rag_002_c0113,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Su et al., “Tablegpt: Towards unifying tables, nature language
and commands into one gpt,” arXiv preprint arXiv:2307.08674, 2023.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_002_s3780,rag_002,rag_002_c0114,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"PMLR, 2023, pp.",,,,,,0,none,high,Structural non-event: sentence length too short,0
rag_002_s3781,rag_002,rag_002_c0114,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Teja,
“Evaluating
the
ideal
chunk
size
for
a
rag
system
using
llamaindex,”
https://www.llamaindex.ai/blog/
evaluating-the-ideal-chunk-size-for-a-rag-system-using-llamaindex-6207e5d3fec5,
2023.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3807,rag_002,rag_002_c0117,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Orlando, USA: Association
for Machine Translation in the Americas, Sep.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3830,rag_002,rag_002_c0120,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Zhou,
“Exploring the integration strategies of retriever and large language
models,” arXiv preprint arXiv:2308.12574, 2023.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_002_s3831,rag_002,rag_002_c0120,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Zettlemoyer, “Triviaqa: A large
scale distantly supervised challenge dataset for reading comprehen-
sion,” arXiv preprint arXiv:1705.03551, 2017.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_002_s3842,rag_002,rag_002_c0122,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Deng, “Ms marco: A human-generated machine reading com-
prehension dataset,” 2016.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3844,rag_002,rag_002_c0122,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Manning, “Hotpotqa: A dataset for diverse, explain-
able multi-hop question answering,” arXiv preprint arXiv:1809.09600,
2018.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_002_s3846,rag_002,rag_002_c0122,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Aizawa, “Constructing a
multi-hop qa dataset for comprehensive evaluation of reasoning steps,”
arXiv preprint arXiv:2011.01060, 2020.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_002_s3849,rag_002,rag_002_c0122,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Auli, “Eli5:
Long form question answering,” arXiv preprint arXiv:1907.09190,
2019.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_002_s3851,rag_002,rag_002_c0123,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Grefenstette, “The narrativeqa reading comprehension chal-
lenge,” Transactions of the Association for Computational Linguistics,
vol.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3860,rag_002,rag_002_c0124,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Pietsch, “Covid-qa: A
question answering dataset for covid-19,” in ACL 2020 Workshop on
Natural Language Processing for COVID-19 (NLP-COVID), 2020.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3863,rag_002,rag_002_c0124,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Pad-
makumar, J.",,,,,,0,none,high,Structural non-event: sentence length too short,0
rag_002_s3873,rag_002,rag_002_c0125,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"King, and K.-F.",,,,,,0,none,high,Structural non-event: sentence length too short,0
rag_002_s3886,rag_002,rag_002_c0127,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Van Durme, “Multi-
sentence argument linking,” arXiv preprint arXiv:1911.03766, 2019.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_002_s3899,rag_002,rag_002_c0129,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Steinhardt, “Measuring massive multitask language understanding,”
arXiv preprint arXiv:2009.03300, 2020.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_002_s3905,rag_002,rag_002_c0129,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Mittal, “Fever: a
large-scale dataset for fact extraction and verification,” arXiv preprint
arXiv:1803.05355, 2018.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_002_s3906,rag_002,rag_002_c0129,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Toni, “Explainable automated fact-checking for
public health claims,” arXiv preprint arXiv:2010.09926, 2020.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_002_s3917,rag_002,rag_002_c0131,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Amin, “Vio-lens: A novel
dataset of annotated social network posts leading to different forms
of communal violence and its evaluation,” in Proceedings of the First
Workshop on Bangla Language Processing (BLP-2023), 2023, pp.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_002_s3923,rag_002,rag_002_c0132,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"c code
search,” arXiv preprint arXiv:1909.09436, 2019.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_002_s3926,rag_002,rag_002_c0132,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Varga, “The jrc-acquis: A multilingual aligned parallel corpus
with 20+ languages,” arXiv preprint cs/0609058, 2006.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_002_s3930,rag_002,rag_002_c0132,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Nguyen, “Evaluating rag part i: How to evaluate document retrieval,”
https://www.deepset.ai/blog/rag-evaluation-retrieval, 2023.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_002_s3932,rag_002,rag_002_c0133,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Nguyen, “Evaluating rag part i: How to evaluate document retrieval,”
https://www.deepset.ai/blog/rag-evaluation-retrieval, 2023.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_002_s3943,rag_002,rag_002_c0134,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"com/t/openai-dev-day-2023-breakout-sessions/505213#
a-survey-of-techniques-for-maximizing-llm-performance-2, 2023.",,,,,,1,trend_application,high,contains trend/application phrase 'survey',0
rag_002_s3946,rag_002,rag_002_c0134,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Chen, “Crud-rag: A comprehensive chinese benchmark
for retrieval-augmented generation of large language models,” arXiv
preprint arXiv:2401.17043, 2024.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_002_s3952,rag_002,rag_002_c0135,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Wooders, and J.",,,,,,0,none,high,Structural non-event: sentence length too short,0
rag_002_s3956,rag_002,rag_002_c0135,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Amodei, “Scaling laws
for neural language models,” arXiv preprint arXiv:2001.08361, 2020.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_002_s3958,rag_002,rag_002_c0136,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"uage models,” arXiv preprint arXiv:2001.08361, 2020.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_002_s3975,rag_002,rag_002_c0138,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"or code-related few-shot learning,” in 2023 IEEE/ACM 45th
International Conference on Software Engineering (ICSE), 2023, pp.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_003_s4008,rag_003,rag_003_c0007,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"Numerous prior works have demonstrated the bene-
fit of adding a discrete retrieval step to neural net-
works (Miller et al., 2016; Chen et al., 2017), but did not
apply the framework to language model pre-training and
employed non-learned retrievers to handle large-scale doc-
ument collections.",,,,,,1,trend_application,high,contains multiple citation patterns indicating literature trend,0
rag_003_s4016,rag_003,rag_003_c0008,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"We evaluate on three popular Open-QA bench-
marks (NATURALQUESTIONS-OPEN, WEBQUESTIONS, and
CURATEDTREC) and compare to state-of-the-art Open-QA
models, including both extremely large models that store
knowledge implicitly (such as T5) as well as previous ap-
proaches that also use a knowledge retriever to access ex-
ternal knowledge, but implement retrieval in a more heuris-
tic fashion (Lee et al., 2019; Min et al., 2019a; Asai et al.,
2019).",,,,,,1,benchmark,medium,"Conflict: benchmark (eval/score reporting on named benchmark(s): naturalquestions, webquestions, curatedtrec) AND trend_application (contains multiple citation patterns indicating literature trend)",1
rag_003_s4018,rag_003,rag_003_c0008,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,We also demonstrat,,,,,,0,none,high,Structural non-event: sentence length too short,0
rag_003_s4023,rag_003,rag_003_c0009,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"The resulting
pre-trained model can then be further trained (fine-tuned)
for a downstream task of primary interest (in our case,
Open-QA), often leading to better generalization than train-
ing from scratch (Dai & Le, 2015; Radford et al., 2019).",,,,,,0,none,high,"No matching rules, default to none.",0
rag_003_s4041,rag_003,rag_003_c0012,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"We focus on Open-QA systems that utilize a textual knowl-
edge corpus Z as the knowledge source.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_003_s4045,rag_003,rag_003_c0012,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"We will compare against state-of-the-
art systems from both paradigms in our experiments.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_003_s4049,rag_003,rag_003_c0013,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"Approach
We start by formalizing REALM’s pre-training and fine-
tuning tasks as a retrieve-then-predict generative process
in Section 3.1. Then in Section 3.2, we describe the model
architectures for each component of that process.",,,,,,0,none,high,Structural non-event: document structural text,0
rag_003_s4074,rag_003,rag_003_c0016,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"(2018), we pass this into a Transformer,
which produces one vector for each token, including the
vector corresponding to [CLS] which is used as a “pooled”
representation of the sequence (denoted BERTCLS).",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_003_s4077,rag_003,rag_003_c0016,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"Knowledge-Augmented Encoder
Given an input x and
a retrieved document z, the knowledge-augmented encoder
defines p(y | z, x).",,,,,,0,none,high,"No matching rules, default to none.",0
